Image File,Replaced Feature Indices,Original Latent Values,Replaced (Median) Values
town7_008895.png,"13, 114, 92, 45, 31, 18, 32, 125, 73, 68, 16, 90, 117, 25, 42, 19, 106, 14, 9, 78, 4, 29, 62, 127, 98, 87, 24, 28, 56, 123, 11, 103, 55, 82, 10, 27, 15, 57, 5, 88, 100, 47, 110, 118, 58, 101, 3, 36, 83, 26, 54, 71, 37, 124, 49, 67, 6, 1, 38, 22, 60, 20, 50, 94, 120, 77","-2.6268384, 0.15648097, -1.3567674, -0.057931893, -0.07582807, -0.7140591, 0.41799924, -0.75966144, -0.7396747, -0.81069934, 0.28586543, 0.67855704, -0.5429415, 0.7227814, -0.14648952, 1.9961255, -1.8112464, -2.9099636, -2.4454966, 0.30096877, -2.6935744, 4.929607, -1.6163654, 0.76002544, 0.7934141, 0.16695495, -1.0158539, 1.5485268, -2.4960585, -0.1450583, -2.8969111, 1.6477498, -0.6318489, -0.93239707, -0.20221992, -3.392205, 1.6524192, -1.5331156, -0.82772684, 1.0439692, 0.4441403, 1.5451157, -0.7117129, -0.18147077, 1.7898796, 1.6696975, 0.20506573, -2.0615041, 0.42478424, 1.6159827, -0.7023227, -3.5786357, -1.5409285, -1.1557409, -1.3340154, 0.004095897, -1.8160217, 0.210412, -2.4755595, 3.304046, 1.3333374, -1.1105744, 2.3639617, 1.0233418, 2.306541, -2.9609156","-0.46999565, 0.15379539, 0.18834338, -0.375064, 0.11364317, -0.48548484, -0.00081614964, 0.1854067, 0.7272418, -0.72544944, 0.35479787, 0.010356359, 0.09155205, -0.15588233, -0.4263797, 1.109619, 0.10639665, -0.47592828, 0.6035311, -0.0933437, 0.55283475, 0.86721164, -0.5546942, -0.65790457, 0.32579216, -0.16165099, -0.36390463, -0.013912097, -0.4149109, -0.4034174, -0.12836362, 0.1530613, 0.1364678, 0.26073596, -0.13561094, -0.3174376, -0.4501086, 0.02738389, -0.2609601, -0.28094766, 0.073621884, -0.30911452, -0.69423443, -0.37865162, -0.1265516, -0.16187233, -0.15164003, -0.7332276, -0.67913777, -0.16939524, -1.0197315, -0.16604048, -0.6048033, -0.12082182, 0.20886245, 0.99148583, 0.59702635, 0.005797453, -0.42594448, -0.7233548, 0.33489347, -0.094660535, 0.12891746, -0.2617772, -0.8295667, 0.3301296"
town7_008900.png,"13, 114, 45, 31, 92, 16, 18, 25, 73, 117, 42, 68, 32, 19, 106, 24, 78, 14, 127, 4, 28, 125, 90, 56, 62, 82, 123, 87, 5, 9","-2.3985858, 0.44879895, 0.25362793, -0.082500175, -1.4962158, 0.33299458, -2.3009057, 1.223928, -1.1387221, 0.9124653, -0.21843156, -1.1324972, 0.4311635, 2.5515108, -0.83082265, -0.64176774, 0.575538, -3.3194783, 0.5261396, -1.6196953, 1.6463314, -0.7028781, 0.50066996, -2.4490056, -1.4412588, -0.14483556, 0.7603969, -0.5967222, -0.68437326, -2.5563717","-0.46999565, 0.15379539, -0.375064, 0.11364317, 0.18834338, 0.35479787, -0.48548484, -0.15588233, 0.7272418, 0.09155205, -0.4263797, -0.72544944, -0.00081614964, 1.109619, 0.10639665, -0.36390463, -0.0933437, -0.47592828, -0.65790457, 0.55283475, -0.013912097, 0.1854067, 0.010356359, -0.4149109, -0.5546942, 0.26073596, -0.4034174, -0.16165099, -0.2609601, 0.6035311"
town7_008940.png,13,-1.3286982,-0.46999565
town7_008943.png,"13, 45","-0.2136233, 2.922088","-0.46999565, -0.375064"
town7_008946.png,"13, 114, 32, 88, 11, 68, 25, 92, 45, 14, 42, 18, 19, 73, 110, 24, 0, 58, 78, 29","1.4834268, 1.8712316, 2.7370572, 0.44207865, -2.0543363, -0.44708642, 0.6609517, -3.8361518, 0.5301842, 1.1732033, -0.24674177, -0.62623805, 1.3370223, -2.3434737, 1.2503798, -0.17703597, 4.8920345, 1.8643054, -0.1835527, 5.459129","-0.46999565, 0.15379539, -0.00081614964, -0.28094766, -0.12836362, -0.72544944, -0.15588233, 0.18834338, -0.375064, -0.47592828, -0.4263797, -0.48548484, 1.109619, 0.7272418, -0.69423443, -0.36390463, -0.10394335, -0.1265516, -0.0933437, 0.86721164"
town7_008952.png,"13, 106, 45","-1.0946841, 1.0810306, 2.590408","-0.46999565, 0.10639665, -0.375064"
town7_008964.png,"13, 18, 114, 4, 25, 106, 78, 45, 68, 31, 16, 118, 5, 32, 98, 123, 90, 101, 71, 54, 73, 117, 127, 92, 57, 19, 103, 40, 55, 24, 0, 58, 20, 14, 15, 87, 56, 74, 125, 11, 66, 100, 60, 62, 102","-1.0840876, -0.15123789, -0.6698468, -0.49605185, -0.53346276, -0.15763207, -1.4839029, 0.08744262, -2.7965522, -3.6777933, -0.7116443, -1.194846, 0.22927889, -0.56662405, -0.51056474, 4.4019127, 2.2406495, 0.11851516, -1.135559, -1.437227, -0.32110256, 1.5026137, -2.7417514, -0.6813667, -1.5291026, -0.7801029, -0.2734775, -3.4376516, 0.18767598, -0.9172571, 0.9157642, 0.8197252, 1.6640117, -2.9658926, 0.10017785, -3.5685453, -0.88804805, 0.007252604, 0.50417143, -0.8586132, -0.67826885, 1.2165552, 1.9740839, -0.3404999, -2.8390687","-0.46999565, -0.48548484, 0.15379539, 0.55283475, -0.15588233, 0.10639665, -0.0933437, -0.375064, -0.72544944, 0.11364317, 0.35479787, -0.37865162, -0.2609601, -0.00081614964, 0.32579216, -0.4034174, 0.010356359, -0.16187233, -0.16604048, -1.0197315, 0.7272418, 0.09155205, -0.65790457, 0.18834338, 0.02738389, 1.109619, 0.1530613, -0.44911847, 0.1364678, -0.36390463, -0.10394335, -0.1265516, -0.094660535, -0.47592828, -0.4501086, -0.16165099, -0.4149109, 0.7273235, 0.1854067, -0.12836362, -0.4869386, 0.073621884, 0.33489347, -0.5546942, -0.28494564"
town7_008967.png,"13, 18, 45, 114, 25, 4, 106, 78, 16, 32, 68, 31, 90, 5, 117, 73, 118, 123, 92, 103, 0, 54, 98, 15, 19, 87, 71, 55, 58, 14, 24, 127, 101, 124, 20, 102, 56, 29, 82, 57","-0.9529106, -0.19891506, 0.09652736, -0.4072014, -0.07184112, -0.57300985, -0.4374122, -1.843184, -0.2829514, -0.9675027, -2.8977308, -3.8777595, 2.274162, 0.102594376, 2.2355976, -0.40847063, -1.0587476, 4.408341, -1.0658514, -0.2801491, 0.9948713, -1.5065844, -0.95680887, 0.106128454, -0.7632113, -3.8618813, -0.8997329, -0.11164149, 0.48117948, -2.753645, -0.69876474, -2.7277915, -0.21488412, -0.949277, 1.51327, -3.2765818, -0.8980575, 1.6450586, 0.21445386, -1.6527452","-0.46999565, -0.48548484, -0.375064, 0.15379539, -0.15588233, 0.55283475, 0.10639665, -0.0933437, 0.35479787, -0.00081614964, -0.72544944, 0.11364317, 0.010356359, -0.2609601, 0.09155205, 0.7272418, -0.37865162, -0.4034174, 0.18834338, 0.1530613, -0.10394335, -1.0197315, 0.32579216, -0.4501086, 1.109619, -0.16165099, -0.16604048, 0.1364678, -0.1265516, -0.47592828, -0.36390463, -0.65790457, -0.16187233, -0.12082182, -0.094660535, -0.28494564, -0.4149109, 0.86721164, 0.26073596, 0.02738389"
town7_008988.png,"13, 18, 114, 25, 78, 4, 45, 106, 68, 16, 32, 118, 5, 123, 98, 31, 73, 92, 57, 0, 127, 117, 90, 101, 15, 55, 125, 58, 19, 71, 54, 100, 124, 41, 103, 62, 11, 29, 87, 14, 40","-0.64542496, -0.3289692, -0.27654484, -0.4455613, -1.1088952, -0.5081135, 0.17907582, -0.14102612, -2.7376335, -0.5130797, -0.6487911, -1.3533593, 0.32681888, 4.7923746, -0.3316741, -3.968249, -0.3840014, -0.76035595, -1.275564, 0.9363106, -2.7322907, 1.7735102, 2.3166678, -0.26079488, 0.313122, -0.27713498, 0.87726265, 0.59293044, -1.0264404, -1.1368665, -1.6114082, 0.8537925, -1.1000502, -0.68312633, -0.22878136, -0.25320187, -0.95875967, 1.6779866, -3.7132924, -2.8741832, -3.2097974","-0.46999565, -0.48548484, 0.15379539, -0.15588233, -0.0933437, 0.55283475, -0.375064, 0.10639665, -0.72544944, 0.35479787, -0.00081614964, -0.37865162, -0.2609601, -0.4034174, 0.32579216, 0.11364317, 0.7272418, 0.18834338, 0.02738389, -0.10394335, -0.65790457, 0.09155205, 0.010356359, -0.16187233, -0.4501086, 0.1364678, 0.1854067, -0.1265516, 1.109619, -0.16604048, -1.0197315, 0.073621884, -0.12082182, -0.052084185, 0.1530613, -0.5546942, -0.12836362, 0.86721164, -0.16165099, -0.47592828, -0.44911847"
town7_008990.png,"13, 114, 18, 4, 45, 25, 78, 31, 106, 68, 5, 16, 118, 73, 98, 32, 123, 0, 101, 117, 92, 90, 19, 15, 58, 87, 57, 24, 71, 103, 127, 54, 124, 20, 29, 11, 55, 56, 14, 66, 120, 42, 40, 125, 62, 60, 102, 41, 82, 94, 74, 38, 100, 8, 28, 3, 77","-1.0711446, -0.19073899, -0.12929541, -0.736085, 0.5444352, -0.86657727, -1.382219, -3.5057318, -0.24266168, -2.8789487, 0.1912889, -0.22051594, -1.3994607, -0.40298164, -0.7126556, -0.5169578, 4.447095, 1.2172929, -0.16645333, 1.5371323, -0.50520366, 2.3771305, -1.1703426, -0.10123405, 0.30076095, -3.8070035, -1.9909376, -1.0227928, -0.9208615, -0.611125, -2.446191, -1.5010543, -1.0729347, 1.3033599, 1.463662, -0.96548724, 0.14983323, -0.90480596, -2.8440387, -0.69353354, 0.04487309, -2.2242177, -3.3432674, 0.8221823, 0.11525577, 2.6363401, -3.1025357, -0.3436839, 0.17797942, -1.2610563, -0.06869742, -0.59255075, 1.0343802, 1.6599574, 1.553661, -3.478832, -1.6047807","-0.46999565, 0.15379539, -0.48548484, 0.55283475, -0.375064, -0.15588233, -0.0933437, 0.11364317, 0.10639665, -0.72544944, -0.2609601, 0.35479787, -0.37865162, 0.7272418, 0.32579216, -0.00081614964, -0.4034174, -0.10394335, -0.16187233, 0.09155205, 0.18834338, 0.010356359, 1.109619, -0.4501086, -0.1265516, -0.16165099, 0.02738389, -0.36390463, -0.16604048, 0.1530613, -0.65790457, -1.0197315, -0.12082182, -0.094660535, 0.86721164, -0.12836362, 0.1364678, -0.4149109, -0.47592828, -0.4869386, -0.8295667, -0.4263797, -0.44911847, 0.1854067, -0.5546942, 0.33489347, -0.28494564, -0.052084185, 0.26073596, -0.2617772, 0.7273235, -0.42594448, 0.073621884, 0.2050743, -0.013912097, -0.15164003, 0.3301296"
town7_008996.png,"13, 114, 106, 25, 45, 18, 4, 78, 16, 31, 68, 32, 117, 118, 73, 92, 90, 98, 19, 71, 101, 58, 40, 127, 5, 54, 123, 55, 15, 0, 125, 66, 56, 87, 57, 29, 103, 14, 28, 42, 24, 20, 60, 11, 100, 38, 102","-1.0520473, -0.2851563, 0.05453089, -0.41860902, 0.37511855, -0.45801118, -1.0291865, -1.4084482, -0.32558027, -3.8255782, -3.173025, -0.62176436, 1.8346206, -1.155003, -0.4370962, -0.8070004, 2.2323353, -0.5695762, -1.121576, -1.1076227, -0.12242971, 0.21434505, -3.3139546, -2.6685185, 0.027392253, -1.8095022, 4.2490864, 0.018190749, 0.08597432, 1.1701676, 0.4921386, -0.59448147, -0.79312444, -3.6687384, -1.8000505, 1.7480474, -0.7404855, -2.8596396, 1.940497, -2.1031399, -0.47137898, 0.93184996, 2.4517233, -1.2182004, 1.1742733, -0.74844277, -3.2816205","-0.46999565, 0.15379539, 0.10639665, -0.15588233, -0.375064, -0.48548484, 0.55283475, -0.0933437, 0.35479787, 0.11364317, -0.72544944, -0.00081614964, 0.09155205, -0.37865162, 0.7272418, 0.18834338, 0.010356359, 0.32579216, 1.109619, -0.16604048, -0.16187233, -0.1265516, -0.44911847, -0.65790457, -0.2609601, -1.0197315, -0.4034174, 0.1364678, -0.4501086, -0.10394335, 0.1854067, -0.4869386, -0.4149109, -0.16165099, 0.02738389, 0.86721164, 0.1530613, -0.47592828, -0.013912097, -0.4263797, -0.36390463, -0.094660535, 0.33489347, -0.12836362, 0.073621884, -0.42594448, -0.28494564"
town7_009007.png,"13, 114, 18, 4, 25, 45, 16, 78, 106, 5, 68, 31, 32, 98, 118, 117, 127, 103, 15, 101, 19, 73, 90, 92, 58, 123, 57, 55, 0, 40, 71, 87, 54, 24, 102, 36, 124, 125, 14, 82, 11","-1.1139568, -0.24256755, -0.17365561, -0.7272542, -0.47892833, -0.09188692, -0.122412354, -1.5227773, 0.06531757, 0.33965287, -2.9033575, -3.7693958, -0.9069935, -0.37549824, -1.2059339, 1.9424869, -2.5757315, -0.15203294, -0.007616341, 0.2491424, -1.0735222, -0.26008216, 1.9116665, -0.6562791, 0.60498744, 4.0099406, -1.5192295, -0.080596164, 1.1044239, -3.3480315, -1.4538695, -3.4003487, -1.3689783, -0.7590164, -3.228639, -2.684948, -1.118853, 1.1558797, -2.7430422, 0.3078965, -0.71939445","-0.46999565, 0.15379539, -0.48548484, 0.55283475, -0.15588233, -0.375064, 0.35479787, -0.0933437, 0.10639665, -0.2609601, -0.72544944, 0.11364317, -0.00081614964, 0.32579216, -0.37865162, 0.09155205, -0.65790457, 0.1530613, -0.4501086, -0.16187233, 1.109619, 0.7272418, 0.010356359, 0.18834338, -0.1265516, -0.4034174, 0.02738389, 0.1364678, -0.10394335, -0.44911847, -0.16604048, -0.16165099, -1.0197315, -0.36390463, -0.28494564, -0.7332276, -0.12082182, 0.1854067, -0.47592828, 0.26073596, -0.12836362"
town7_009009.png,"13, 18, 114, 45, 4, 25, 78, 106, 16, 32, 68, 73, 5, 101, 31, 118, 123, 117, 98, 90, 92, 55, 127, 0, 103, 15, 54, 40, 58, 71, 57, 19, 56, 125, 102, 124, 24, 29, 82, 20, 14, 87","-1.2217948, -0.2933669, -0.80488014, -0.10044865, -1.0047561, -0.8290153, -1.5632366, 0.015824258, -0.68262124, -0.8997877, -2.9236493, -0.50535, 0.23711717, -0.29197675, -3.8429136, -1.5088845, 4.2526226, 2.1663265, -0.5584006, 2.5930283, -0.9685604, -0.29989472, -2.2066042, 1.3157058, -0.42314526, 0.22960895, -1.6115265, -3.2594972, 0.5819667, -1.0538927, -1.397787, -0.9594861, -0.65900326, 0.9402723, -3.1326342, -1.3652457, -1.0297176, 1.7288916, 0.44113734, 1.3308631, -2.9029021, -3.6031952","-0.46999565, -0.48548484, 0.15379539, -0.375064, 0.55283475, -0.15588233, -0.0933437, 0.10639665, 0.35479787, -0.00081614964, -0.72544944, 0.7272418, -0.2609601, -0.16187233, 0.11364317, -0.37865162, -0.4034174, 0.09155205, 0.32579216, 0.010356359, 0.18834338, 0.1364678, -0.65790457, -0.10394335, 0.1530613, -0.4501086, -1.0197315, -0.44911847, -0.1265516, -0.16604048, 0.02738389, 1.109619, -0.4149109, 0.1854067, -0.28494564, -0.12082182, -0.36390463, 0.86721164, 0.26073596, -0.094660535, -0.47592828, -0.16165099"
town7_009013.png,"13, 114, 4, 45, 18, 25, 106, 78, 16, 68, 118, 73, 98, 31, 5, 90, 127, 117, 32, 123, 92, 0, 101, 15, 19, 40, 55, 54, 103, 60, 57, 41, 24, 14, 29, 87, 58, 56, 71, 11, 20, 36, 100, 62, 124, 42, 125, 102","-0.8859372, -0.5921864, -1.2646916, 0.43821293, -0.13409242, -0.94623643, -0.45788878, -0.91406566, -0.29173183, -3.0026376, -1.0876296, -0.56692535, -0.12113297, -3.7691858, 0.09172867, 2.3075888, -2.16969, 1.7633572, -0.3201314, 4.1188016, -0.82881874, 1.2096672, 0.16446647, 0.14958861, -0.79888785, -3.3448865, -0.08681569, -1.6513228, -0.34451926, 2.675072, -2.0600786, -0.950942, -0.9840511, -2.511581, 1.7533689, -4.0156417, 0.2228096, -0.6719349, -1.3680319, -0.9921061, 1.2569278, -2.814279, 0.9839577, -0.3297717, -1.4888589, -2.0172904, 0.29946953, -3.4729397","-0.46999565, 0.15379539, 0.55283475, -0.375064, -0.48548484, -0.15588233, 0.10639665, -0.0933437, 0.35479787, -0.72544944, -0.37865162, 0.7272418, 0.32579216, 0.11364317, -0.2609601, 0.010356359, -0.65790457, 0.09155205, -0.00081614964, -0.4034174, 0.18834338, -0.10394335, -0.16187233, -0.4501086, 1.109619, -0.44911847, 0.1364678, -1.0197315, 0.1530613, 0.33489347, 0.02738389, -0.052084185, -0.36390463, -0.47592828, 0.86721164, -0.16165099, -0.1265516, -0.4149109, -0.16604048, -0.12836362, -0.094660535, -0.7332276, 0.073621884, -0.5546942, -0.12082182, -0.4263797, 0.1854067, -0.28494564"
town7_009024.png,"13, 114, 25, 18, 4, 106, 78, 45, 68, 32, 31, 16, 90, 118, 98, 5, 123, 101, 117, 92, 0, 71, 73, 127, 103, 55, 24, 14, 19, 54, 15, 87, 56, 125, 40","-0.7805606, -0.3544504, -1.0636314, -0.53614384, -0.64607036, -0.41849238, -1.5321168, 0.13871329, -3.149662, -0.6398842, -3.7167108, -0.47260094, 2.1293862, -1.4097064, -0.38093042, 0.22869188, 4.7093606, 0.05604618, 1.6050954, -0.80957943, 1.4059108, -1.2310154, -0.5145093, -2.4311256, -0.3643989, -0.16791198, -0.8043014, -2.7512243, -1.3768063, -1.8218936, 0.22614045, -3.6938846, -0.74189717, 0.67903364, -3.4527369","-0.46999565, 0.15379539, -0.15588233, -0.48548484, 0.55283475, 0.10639665, -0.0933437, -0.375064, -0.72544944, -0.00081614964, 0.11364317, 0.35479787, 0.010356359, -0.37865162, 0.32579216, -0.2609601, -0.4034174, -0.16187233, 0.09155205, 0.18834338, -0.10394335, -0.16604048, 0.7272418, -0.65790457, 0.1530613, 0.1364678, -0.36390463, -0.47592828, 1.109619, -1.0197315, -0.4501086, -0.16165099, -0.4149109, 0.1854067, -0.44911847"
town7_009025.png,"13, 114, 45, 25, 18, 78, 4, 106, 68, 16, 31, 118, 92, 32, 123, 5, 127, 24, 117, 90, 40, 0, 19, 73, 55, 15, 41, 101, 54, 103, 98, 58, 42, 71, 57, 14, 56, 102, 87","-1.2322826, -0.37721792, 0.023256622, -0.7300102, -0.48391432, -1.2630503, -0.59982985, -0.19170779, -3.2882464, -0.3327306, -3.7372909, -1.5059302, -0.5129273, -0.5951297, 4.0080633, 0.15030707, -2.1807709, -1.1128559, 1.4257278, 1.9736758, -3.4450557, 1.1321285, -1.1855605, -0.6553918, 0.16462788, 0.36793166, -0.39372098, 0.16924748, -1.5817727, -0.5003294, -0.9882857, 0.8726441, -2.0289724, -1.1052446, -1.508155, -2.7138925, -0.57807666, -2.9635406, -3.6126966","-0.46999565, 0.15379539, -0.375064, -0.15588233, -0.48548484, -0.0933437, 0.55283475, 0.10639665, -0.72544944, 0.35479787, 0.11364317, -0.37865162, 0.18834338, -0.00081614964, -0.4034174, -0.2609601, -0.65790457, -0.36390463, 0.09155205, 0.010356359, -0.44911847, -0.10394335, 1.109619, 0.7272418, 0.1364678, -0.4501086, -0.052084185, -0.16187233, -1.0197315, 0.1530613, 0.32579216, -0.1265516, -0.4263797, -0.16604048, 0.02738389, -0.47592828, -0.4149109, -0.28494564, -0.16165099"
town7_009026.png,"13, 114, 18, 25, 4, 78, 106, 45, 68, 16, 32, 73, 98, 31, 118, 71, 5, 90, 123, 0, 92, 103, 54, 19, 58, 101, 127, 29, 124, 87, 57, 24, 117, 15, 40, 11, 14, 120, 125, 55, 20, 56, 62, 102, 27, 100, 50, 66, 82, 42, 60","-0.9892361, -0.44703743, -0.4781391, -0.8084974, -0.8541938, -1.4143691, -0.5585599, 0.2584481, -3.2956219, -0.47866476, -0.5497362, -0.4643993, -0.18878241, -3.5781596, -1.109747, -1.3188651, 0.22952396, 2.4101324, 4.421546, 1.1239694, -0.93951523, -0.6366719, -1.7477664, -1.1801757, 0.69934803, 0.18006176, -2.303823, 1.7684795, -1.0530117, -3.812769, -1.6193265, -0.95457286, 1.7488402, 0.41447857, -3.6220486, -1.0534002, -2.578496, -0.106683455, 0.7053213, -0.42114833, 1.2411274, -0.82170904, -0.051817957, -2.9929318, -0.82800764, 0.7022744, 1.972443, -0.26987463, 0.10936946, -2.2290611, 2.3360314","-0.46999565, 0.15379539, -0.48548484, -0.15588233, 0.55283475, -0.0933437, 0.10639665, -0.375064, -0.72544944, 0.35479787, -0.00081614964, 0.7272418, 0.32579216, 0.11364317, -0.37865162, -0.16604048, -0.2609601, 0.010356359, -0.4034174, -0.10394335, 0.18834338, 0.1530613, -1.0197315, 1.109619, -0.1265516, -0.16187233, -0.65790457, 0.86721164, -0.12082182, -0.16165099, 0.02738389, -0.36390463, 0.09155205, -0.4501086, -0.44911847, -0.12836362, -0.47592828, -0.8295667, 0.1854067, 0.1364678, -0.094660535, -0.4149109, -0.5546942, -0.28494564, -0.3174376, 0.073621884, 0.12891746, -0.4869386, 0.26073596, -0.4263797, 0.33489347"
town7_009039.png,"13, 114, 25, 18, 45, 78, 106, 4, 16, 118, 68, 24, 0, 5, 32, 58, 19, 31, 15, 73, 123, 101, 127, 92, 90, 98, 71, 54, 11, 124, 117, 55, 87","-1.3066108, -0.20658088, -0.47100437, -0.69087374, -0.015032543, -1.4960424, 0.38192734, 0.03889422, -0.6026599, -1.8335354, -2.7489696, -1.1052182, 1.1191598, -0.035072923, -0.9177984, 0.8240949, -0.50253797, -4.006699, 0.7262746, -0.093894705, 4.031169, 0.114136, -2.565652, -1.0217739, 1.7058249, -0.61405325, -0.71881664, -1.7380618, -0.8734098, 0.17616215, 1.732908, 0.37217918, -3.767577","-0.46999565, 0.15379539, -0.15588233, -0.48548484, -0.375064, -0.0933437, 0.10639665, 0.55283475, 0.35479787, -0.37865162, -0.72544944, -0.36390463, -0.10394335, -0.2609601, -0.00081614964, -0.1265516, 1.109619, 0.11364317, -0.4501086, 0.7272418, -0.4034174, -0.16187233, -0.65790457, 0.18834338, 0.010356359, 0.32579216, -0.16604048, -1.0197315, -0.12836362, -0.12082182, 0.09155205, 0.1364678, -0.16165099"
town7_009175.png,"13, 45, 114, 25, 18, 78, 32, 106, 31, 118, 16, 4, 90, 19, 98, 103, 73, 57, 117, 0, 68, 71, 15, 11, 92, 123, 54, 24, 29, 42, 41","-1.1857103, -1.0478591, -0.6110753, 0.23180723, -1.1776745, 0.5482154, -2.8736067, -0.87353873, -0.9917826, -0.51940566, -1.2355882, -0.009292506, 0.06167376, 0.10737008, 2.3934746, -0.51061815, 1.4490072, -1.1619502, -0.40113452, 0.076755226, -1.2683083, -1.8438599, -0.38819167, 0.5479341, 1.2966652, -1.6096902, -2.0946393, -0.065113336, 0.5570473, -0.040415466, -1.7590406","-0.46999565, -0.375064, 0.15379539, -0.15588233, -0.48548484, -0.0933437, -0.00081614964, 0.10639665, 0.11364317, -0.37865162, 0.35479787, 0.55283475, 0.010356359, 1.109619, 0.32579216, 0.1530613, 0.7272418, 0.02738389, 0.09155205, -0.10394335, -0.72544944, -0.16604048, -0.4501086, -0.12836362, 0.18834338, -0.4034174, -1.0197315, -0.36390463, 0.86721164, -0.4263797, -0.052084185"
town7_009179.png,"13, 114, 45, 25, 18, 32, 78, 19, 106, 4, 68, 0, 98, 16, 118, 31, 90, 92, 117, 73, 11, 103, 42, 57, 62, 24, 54, 71, 101, 29, 125, 5, 58, 75, 87","-1.2173227, -0.8186594, -1.1521668, 0.7047657, -1.121551, -2.9720502, 0.6256233, 0.076622315, -0.8683336, 0.06329524, -1.2729545, -0.27939343, 2.29213, -1.2395291, -0.7448519, -0.96131593, -0.19154495, 1.2296292, -0.54792, 1.4545659, 0.5479169, -0.6298444, -0.17442498, -1.4476448, -0.14053202, -0.34411475, -2.3027182, -1.8932444, -1.4480599, 0.9027039, -0.26245993, -0.861062, 1.1202427, -1.0387822, -2.102354","-0.46999565, 0.15379539, -0.375064, -0.15588233, -0.48548484, -0.00081614964, -0.0933437, 1.109619, 0.10639665, 0.55283475, -0.72544944, -0.10394335, 0.32579216, 0.35479787, -0.37865162, 0.11364317, 0.010356359, 0.18834338, 0.09155205, 0.7272418, -0.12836362, 0.1530613, -0.4263797, 0.02738389, -0.5546942, -0.36390463, -1.0197315, -0.16604048, -0.16187233, 0.86721164, 0.1854067, -0.2609601, -0.1265516, 0.6283645, -0.16165099"
town7_009183.png,"13, 114, 45, 25, 106, 18, 32, 78, 16, 68, 90, 118, 4, 19","-1.076855, -0.45273176, -1.0647582, 0.11633992, -0.67901015, -1.0393225, -3.378618, 0.66675097, -1.1754111, -1.1732701, -0.120170504, -0.8342879, 0.038402036, 0.13587359","-0.46999565, 0.15379539, -0.375064, -0.15588233, 0.10639665, -0.48548484, -0.00081614964, -0.0933437, 0.35479787, -0.72544944, 0.010356359, -0.37865162, 0.55283475, 1.109619"
town7_009187.png,"13, 114, 45, 25, 32, 18, 78, 106, 68, 98, 19, 16, 0, 4, 31, 90, 118, 117, 103","-1.0082711, -0.30437535, -1.1066195, 0.43301803, -3.0880075, -1.1616855, 0.8286399, -0.77690536, -1.146657, 2.5679772, -0.032848656, -1.4966427, -0.037660897, 0.054630343, -0.5100315, -0.33839482, -0.60471225, -0.24304973, -0.47991374","-0.46999565, 0.15379539, -0.375064, -0.15588233, -0.00081614964, -0.48548484, -0.0933437, 0.10639665, -0.72544944, 0.32579216, 1.109619, 0.35479787, -0.10394335, 0.55283475, 0.11364317, 0.010356359, -0.37865162, 0.09155205, 0.1530613"
town7_009190.png,"13, 114, 45, 25, 18, 32, 4, 78, 68, 106, 16, 90, 31, 73, 118, 19, 117, 0, 98, 103, 92, 57, 24, 54, 42, 15, 125, 11, 123, 71, 14, 62, 127, 41, 101, 5, 29, 58, 55, 82, 56, 94","-1.2344187, -0.5761188, -1.1792736, 0.36665386, -1.237783, -2.943656, 0.33814532, 0.5244821, -1.3667525, -0.80445653, -1.1411734, -0.3175596, -0.7009865, 1.7841604, -0.5765158, -0.17175786, -0.30855352, -0.24766329, 2.1419613, -0.7079791, 1.1086875, -1.36652, -0.017468765, -2.0649726, 0.099259675, -0.03924667, -0.22458512, 0.33612418, -1.4601339, -1.6428611, 0.802242, -0.0035411008, -0.38574588, -1.7871475, -1.4754279, -1.0114164, 0.7051843, 1.5920546, 0.2561912, -1.4350003, 1.9411005, -2.843656","-0.46999565, 0.15379539, -0.375064, -0.15588233, -0.48548484, -0.00081614964, 0.55283475, -0.0933437, -0.72544944, 0.10639665, 0.35479787, 0.010356359, 0.11364317, 0.7272418, -0.37865162, 1.109619, 0.09155205, -0.10394335, 0.32579216, 0.1530613, 0.18834338, 0.02738389, -0.36390463, -1.0197315, -0.4263797, -0.4501086, 0.1854067, -0.12836362, -0.4034174, -0.16604048, -0.47592828, -0.5546942, -0.65790457, -0.052084185, -0.16187233, -0.2609601, 0.86721164, -0.1265516, 0.1364678, 0.26073596, -0.4149109, -0.2617772"
